step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
8215;0;285476678;8215;6;8260;8261;9.29;0.34;55.26;2.89;45;0;0;16850.00;1
8215;0;285476679;8215;2;8260;8261;9.56;0.35;55.26;2.89;45;0;0;16851.00;1
8216;0;285476679;8216;2;8261;8261;9.47;0.35;55.25;2.89;45;0;0;16852.00;0
8216;0;285476680;8216;1;8262;8264;9.73;0.36;55.25;2.89;46;0;0;16853.00;2
8218;0;285476681;8218;0;8262;8264;9.77;0.36;55.25;2.89;44;0;0;16854.00;2
8219;0;285476682;8219;2;8264;8266;9.52;0.35;55.25;2.89;45;0;0;16855.00;2
8220;0;285476683;8220;0;8264;8266;9.40;0.34;55.25;2.89;44;0;0;16856.00;2
8220;0;285476684;8220;1;8265;8266;9.67;0.35;55.25;2.89;45;0;0;16857.00;1
8221;0;285476685;8221;3;8266;8266;9.74;0.35;55.25;2.89;45;0;0;16858.00;0
8221;0;285476686;8221;2;8266;8266;10.23;0.37;55.25;2.89;45;0;0;16859.00;0
8222;0;285476687;8222;3;8266;8266;10.43;0.38;55.25;2.89;44;0;0;16860.00;0
8222;0;285476688;8222;4;8267;8267;10.52;0.38;55.25;2.89;45;0;0;16861.00;0
8222;0;285476689;8222;4;8268;8268;10.53;0.38;55.25;2.89;46;0;0;16862.00;0
8222;0;285476690;8222;4;8268;8268;10.82;0.40;55.25;2.89;46;0;0;16863.00;0
8222;0;285476691;8222;5;8269;8270;10.89;0.40;55.25;2.89;47;0;0;16864.00;1
8222;0;285476693;8222;7;8271;8272;10.84;0.40;55.25;2.89;49;0;0;16865.00;1
8222;0;285476694;8222;6;8272;8272;10.96;0.40;55.25;2.89;50;0;0;16866.00;0
8223;0;285476695;8223;5;8272;8272;11.28;0.41;55.25;2.89;49;0;0;16867.00;0
8223;0;285476696;8223;6;8273;8273;11.44;0.42;55.25;2.89;50;0;0;16868.00;0
8225;0;285476698;8225;6;8273;8273;11.38;0.42;55.25;2.89;48;0;0;16869.00;0
8227;0;285476699;8227;6;8273;8273;11.37;0.42;55.25;2.89;46;0;0;16870.00;0
8229;0;285476700;8229;7;8274;8274;10.89;0.39;55.26;2.89;45;0;0;16871.00;0
8230;0;285476701;8230;7;8274;8274;10.85;0.39;55.26;2.89;44;0;0;16872.00;0
8230;0;285476702;8230;3;8274;8274;11.21;0.41;55.26;2.89;44;0;0;16873.00;0
8232;0;285476703;8232;1;8275;8275;10.78;0.39;55.26;2.89;43;0;0;16874.00;0
8233;0;285476704;8233;3;8278;8280;9.90;0.36;55.26;2.89;45;0;0;16875.00;2
8234;0;285476706;8234;0;8278;8280;9.77;0.36;55.26;2.89;44;0;0;16876.00;2
8234;0;285476707;8234;1;8278;8281;10.14;0.37;55.26;2.89;44;0;0;16877.00;3
8234;0;285476708;8234;3;8279;8282;10.37;0.38;55.26;2.89;45;0;0;16878.00;3
8235;0;285476708;8235;3;8280;8284;10.36;0.38;55.26;2.89;45;0;0;16879.00;4
8236;0;285476709;8236;4;8281;8284;10.39;0.38;55.26;2.89;45;0;0;16880.00;3
8236;0;285476710;8236;4;8282;8284;10.59;0.39;55.26;2.89;46;0;0;16881.00;2
8236;0;285476711;8236;3;8282;8284;10.90;0.40;55.26;2.89;46;0;0;16882.00;2
8236;0;285476712;8236;4;8283;8284;10.82;0.40;55.26;2.89;47;0;0;16883.00;1
8237;0;285476713;8237;3;8283;8284;10.75;0.40;55.27;2.89;46;0;0;16884.00;1
8237;0;285476714;8237;5;8285;8285;10.58;0.39;55.27;2.89;48;0;0;16885.00;0
8238;0;285476715;8238;5;8286;8286;10.51;0.39;55.27;2.89;48;0;0;16886.00;0
8239;0;285476715;8239;4;8286;8287;10.77;0.40;55.27;2.89;47;0;0;16887.00;1
8240;0;285476716;8240;5;8287;8288;10.67;0.39;55.27;2.89;47;0;0;16888.00;1
8241;0;285476718;8241;6;8287;8289;11.16;0.41;55.27;2.89;46;0;0;16889.00;2
8242;0;285476720;8242;7;8288;8289;11.34;0.42;55.27;2.89;46;0;0;16890.00;1
8242;0;285476721;8242;8;8289;8290;11.50;0.43;55.27;2.89;47;0;0;16891.00;1
8244;0;285476723;8244;6;8289;8290;12.01;0.45;55.27;2.89;45;0;0;16892.00;1
8247;0;285476724;8247;8;8291;8294;11.64;0.43;55.26;2.89;44;0;0;16893.00;3
8249;0;285476726;8249;8;8293;8294;11.33;0.42;55.27;2.89;44;0;0;16894.00;1
8251;0;285476728;8251;7;8293;8294;11.50;0.43;55.27;2.89;42;0;0;16895.00;1
8253;0;285476730;8253;7;8293;8294;11.54;0.43;55.27;2.89;40;0;0;16896.00;1
8256;0;285476731;8256;8;8294;8294;10.79;0.40;55.27;2.89;38;0;0;16897.00;0
8256;0;285476732;8256;7;8294;8295;11.20;0.42;55.27;2.89;38;0;0;16898.00;1
8258;0;285476734;8258;9;8295;8295;10.49;0.39;55.27;2.89;37;0;0;16899.00;0
8260;0;285476735;8260;8;8295;8295;10.24;0.38;55.27;2.89;35;0;0;16900.00;0
8260;0;285476735;8260;10;8297;8297;10.10;0.37;55.27;2.89;37;0;0;16901.00;0
8261;0;285476736;8261;7;8297;8298;10.35;0.38;55.27;2.89;36;0;0;16902.00;1
8262;0;285476737;8262;7;8297;8298;10.48;0.39;55.27;2.89;35;0;0;16903.00;1
8263;0;285476737;8263;10;8300;8300;9.77;0.36;55.26;2.89;37;0;0;16904.00;0
8263;0;285476738;8263;7;8300;8301;10.02;0.37;55.26;2.89;37;0;0;16905.00;1
8263;0;285476739;8263;8;8300;8302;10.24;0.38;55.26;2.89;37;0;0;16906.00;2
8263;0;285476739;8263;9;8301;8302;10.12;0.37;55.26;2.89;38;0;0;16907.00;1
8264;0;285476740;8264;11;8303;8303;9.65;0.35;55.26;2.89;39;0;0;16908.00;0
8265;0;285476741;8265;10;8304;8304;9.15;0.34;55.26;2.89;39;0;0;16909.00;0
8265;0;285476742;8265;10;8304;8305;9.26;0.34;55.26;2.89;39;0;0;16910.00;1
8266;0;285476743;8266;6;8304;8306;9.10;0.34;55.26;2.89;38;0;0;16911.00;2
8267;0;285476744;8267;6;8305;8306;8.72;0.32;55.26;2.89;38;0;0;16912.00;1
8268;0;285476746;8268;4;8306;8307;8.38;0.31;55.26;2.89;38;0;0;16913.00;1
8269;0;285476748;8269;3;8307;8308;8.29;0.31;55.26;2.89;38;0;0;16914.00;1
8270;0;285476750;8270;2;8307;8308;8.27;0.31;55.26;2.89;37;0;0;16915.00;1
8271;0;285476751;8271;2;8307;8308;8.28;0.31;55.26;2.89;36;0;0;16916.00;1
8271;0;285476752;8271;3;8308;8308;8.36;0.31;55.26;2.89;37;0;0;16917.00;0
8271;0;285476754;8271;3;8309;8309;8.42;0.31;55.26;2.89;38;0;0;16918.00;0
8272;0;285476754;8272;2;8309;8309;8.49;0.31;55.25;2.89;37;0;0;16919.00;0
8272;0;285476755;8272;5;8312;8312;8.00;0.29;55.25;2.89;40;0;0;16920.00;0
8272;0;285476756;8272;2;8312;8312;8.35;0.31;55.25;2.89;40;0;0;16921.00;0
8272;0;285476757;8272;4;8312;8312;8.67;0.32;55.25;2.89;40;0;0;16922.00;0
8272;0;285476758;8272;6;8312;8312;9.03;0.33;55.25;2.89;40;0;0;16923.00;0
8272;0;285476758;8272;7;8313;8313;9.20;0.34;55.25;2.89;41;0;0;16924.00;0
8273;0;285476760;8273;7;8314;8314;8.82;0.32;55.25;2.89;41;0;0;16925.00;0
8273;0;285476761;8273;6;8314;8314;9.13;0.33;55.25;2.89;41;0;0;16926.00;0
8273;0;285476762;8273;7;8314;8315;9.21;0.34;55.25;2.89;41;0;0;16927.00;1
8273;0;285476764;8273;10;8315;8315;9.08;0.33;55.25;2.89;42;0;0;16928.00;0
8273;0;285476764;8273;9;8316;8316;9.24;0.34;55.25;2.89;43;0;0;16929.00;0
8274;0;285476765;8274;7;8316;8316;9.27;0.34;55.25;2.89;42;0;0;16930.00;0
8274;0;285476766;8274;7;8317;8318;9.59;0.35;55.25;2.89;43;0;0;16931.00;1
8274;0;285476767;8274;6;8318;8320;9.87;0.36;55.25;2.89;44;0;0;16932.00;2
8274;0;285476768;8274;5;8318;8320;10.26;0.38;55.25;2.89;44;0;0;16933.00;2
8274;0;285476769;8274;4;8319;8321;10.51;0.39;55.25;2.89;45;0;0;16934.00;2
8275;0;285476769;8275;1;8320;8322;10.63;0.39;55.25;2.89;45;0;0;16935.00;2
8275;0;285476770;8275;2;8322;8323;10.64;0.39;55.25;2.89;47;0;0;16936.00;1
8275;0;285476771;8275;0;8322;8323;11.12;0.41;55.25;2.89;47;0;0;16937.00;1
8275;0;285476772;8275;0;8322;8324;11.41;0.42;55.25;2.89;47;0;0;16938.00;2
8276;0;285476773;8276;0;8322;8324;11.62;0.42;55.25;2.89;46;0;0;16939.00;2
8277;0;285476774;8277;2;8324;8325;11.08;0.40;55.25;2.89;47;0;0;16940.00;1
8278;0;285476775;8278;0;8324;8325;11.14;0.41;55.26;2.89;46;0;0;16941.00;1
8278;0;285476778;8278;1;8325;8327;11.24;0.41;55.26;2.89;47;0;0;16942.00;2
8280;0;285476780;8280;2;8326;8328;10.90;0.40;55.26;2.89;46;0;0;16943.00;2
8282;0;285476781;8282;4;8327;8328;10.61;0.39;55.27;2.89;45;0;0;16944.00;1
8284;0;285476782;8284;3;8327;8329;10.63;0.39;55.27;2.89;43;0;0;16945.00;2
8284;0;285476783;8284;4;8328;8329;10.88;0.40;55.27;2.89;44;0;0;16946.00;1
8284;0;285476784;8284;3;8328;8329;11.31;0.41;55.27;2.89;44;0;0;16947.00;1
8284;0;285476785;8284;7;8331;8332;10.93;0.40;55.27;2.89;47;0;0;16948.00;1
8285;0;285476786;8285;4;8331;8333;11.39;0.42;55.27;2.89;46;0;0;16949.00;2
8286;0;285476786;8286;5;8332;8334;11.17;0.41;55.27;2.89;46;0;0;16950.00;2
8287;0;285476787;8287;7;8333;8334;11.36;0.42;55.27;2.89;46;0;0;16951.00;1
8288;0;285476788;8288;5;8333;8334;11.62;0.43;55.27;2.89;45;0;0;16952.00;1
8291;0;285476788;8291;7;8334;8335;11.54;0.42;55.27;2.89;43;0;0;16953.00;1
8293;0;285476789;8293;6;8334;8335;11.82;0.43;55.28;2.89;41;0;0;16954.00;1
8294;0;285476790;8294;7;8335;8336;12.11;0.44;55.28;2.89;41;0;0;16955.00;1
8296;0;285476790;8296;7;8336;8337;12.04;0.44;55.28;2.89;40;0;0;16956.00;1
8300;0;285476791;8300;7;8338;8338;10.98;0.40;55.28;2.89;38;0;0;16957.00;0
8300;0;285476792;8300;5;8338;8340;11.28;0.42;55.28;2.89;38;0;0;16958.00;2
8301;0;285476793;8301;6;8339;8341;10.79;0.40;55.28;2.89;38;0;0;16959.00;2
8303;0;285476794;8303;4;8340;8342;10.07;0.38;55.28;2.89;37;0;0;16960.00;2
8304;0;285476794;8304;1;8340;8342;9.97;0.37;55.28;2.89;36;0;0;16961.00;2
8305;0;285476795;8305;2;8341;8342;9.62;0.36;55.29;2.89;36;0;0;16962.00;1
8305;0;285476797;8305;3;8341;8342;9.87;0.37;55.29;2.89;36;0;0;16963.00;1
8305;0;285476797;8305;3;8341;8343;10.20;0.38;55.29;2.89;36;0;0;16964.00;2
8305;0;285476798;8305;4;8342;8344;10.24;0.38;55.29;2.89;37;0;0;16965.00;2
8305;0;285476799;8305;5;8344;8345;9.92;0.37;55.29;2.89;39;0;0;16966.00;1
8306;0;285476800;8306;3;8344;8345;9.84;0.36;55.28;2.89;38;0;0;16967.00;1
8306;0;285476801;8306;3;8344;8345;10.27;0.37;55.28;2.89;38;0;0;16968.00;1
8306;0;285476802;8306;5;8345;8345;10.35;0.38;55.28;2.89;39;0;0;16969.00;0
8306;0;285476803;8306;5;8345;8345;10.60;0.39;55.28;2.89;39;0;0;16970.00;0
8306;0;285476804;8306;5;8345;8345;10.88;0.40;55.28;2.89;39;0;0;16971.00;0
8307;0;285476805;8307;10;8349;8351;9.83;0.36;55.28;2.89;42;0;0;16972.00;2
8308;0;285476806;8308;7;8349;8351;9.88;0.36;55.28;2.89;41;0;0;16973.00;2
8308;0;285476807;8308;6;8349;8351;10.26;0.37;55.28;2.89;41;0;0;16974.00;2
8308;0;285476808;8308;8;8351;8351;9.94;0.36;55.28;2.89;43;0;0;16975.00;0
8308;0;285476810;8308;9;8352;8353;9.89;0.36;55.28;2.89;44;0;0;16976.00;1
8308;0;285476811;8308;9;8353;8354;10.02;0.36;55.28;2.89;45;0;0;16977.00;1
8309;0;285476812;8309;10;8354;8355;9.82;0.36;55.29;2.89;45;0;0;16978.00;1
8310;0;285476813;8310;11;8355;8356;9.79;0.36;55.29;2.89;45;0;0;16979.00;1
8310;0;285476814;8310;10;8355;8356;10.26;0.37;55.29;2.89;45;0;0;16980.00;1
8312;0;285476815;8312;11;8356;8356;9.52;0.35;55.29;2.89;44;0;0;16981.00;0
8314;0;285476815;8314;10;8356;8357;9.39;0.34;55.29;2.89;42;0;0;16982.00;1
8315;0;285476816;8315;8;8357;8358;9.07;0.33;55.29;2.89;42;0;0;16983.00;1
8315;0;285476817;8315;6;8359;8359;8.81;0.32;55.29;2.89;44;0;0;16984.00;0
8315;0;285476819;8315;2;8359;8361;8.79;0.32;55.29;2.89;44;0;0;16985.00;2
8315;0;285476820;8315;4;8360;8362;8.66;0.32;55.29;2.89;45;0;0;16986.00;2
8315;0;285476821;8315;2;8360;8362;8.90;0.33;55.29;2.89;45;0;0;16987.00;2
8315;0;285476822;8315;5;8363;8366;8.71;0.32;55.29;2.89;48;0;0;16988.00;3
8316;0;285476824;8316;3;8364;8367;8.58;0.32;55.29;2.89;48;0;0;16989.00;3
8317;0;285476825;8317;2;8364;8367;8.80;0.33;55.29;2.89;47;0;0;16990.00;3
8318;0;285476826;8318;3;8365;8367;8.64;0.32;55.29;2.89;47;0;0;16991.00;2
8319;0;285476827;8319;4;8366;8368;8.46;0.31;55.29;2.89;47;0;0;16992.00;2
8320;0;285476828;8320;3;8366;8368;8.66;0.32;55.29;2.89;46;0;0;16993.00;2
8320;0;285476829;8320;3;8366;8368;9.00;0.34;55.29;2.89;46;0;0;16994.00;2
8320;0;285476829;8320;5;8368;8370;8.89;0.33;55.29;2.89;48;0;0;16995.00;2
8320;0;285476830;8320;4;8369;8370;9.17;0.34;55.29;2.89;49;0;0;16996.00;1
8320;0;285476831;8320;4;8370;8371;9.43;0.35;55.29;2.89;50;0;0;16997.00;1
8320;0;285476832;8320;3;8370;8371;10.01;0.37;55.29;2.89;50;0;0;16998.00;1
8320;0;285476832;8320;6;8372;8372;10.14;0.37;55.29;2.89;52;0;0;16999.00;0
8321;0;285476833;8321;5;8372;8373;10.73;0.40;55.29;2.89;51;0;0;17000.00;1
8323;0;285476834;8323;6;8372;8373;11.31;0.42;55.29;2.89;49;0;0;17001.00;1
8323;0;285476835;8323;7;8373;8374;11.67;0.43;55.29;2.89;50;0;0;17002.00;1
8325;0;285476836;8325;7;8374;8374;12.01;0.44;55.29;2.89;49;0;0;17003.00;0
8327;0;285476838;8327;7;8376;8376;11.69;0.43;55.30;2.89;49;0;0;17004.00;0
8330;0;285476840;8330;5;8376;8377;11.96;0.44;55.29;2.89;46;0;0;17005.00;1
8334;0;285476841;8334;6;8376;8378;11.68;0.43;55.29;2.89;42;0;0;17006.00;2
8336;0;285476842;8336;7;8377;8378;11.32;0.42;55.29;2.89;41;0;0;17007.00;1
8337;0;285476843;8337;7;8378;8378;10.90;0.41;55.30;2.89;41;0;0;17008.00;0
8338;0;285476844;8338;7;8379;8379;10.67;0.40;55.29;2.89;41;0;0;17009.00;0
8339;0;285476846;8339;6;8379;8380;10.56;0.39;55.29;2.89;40;0;0;17010.00;1
8339;0;285476847;8339;7;8380;8381;10.37;0.39;55.29;2.89;41;0;0;17011.00;1
8339;0;285476848;8339;8;8382;8383;9.97;0.37;55.29;2.88;43;0;0;17012.00;1
8340;0;285476848;8340;8;8382;8383;9.95;0.37;55.29;2.88;42;0;0;17013.00;1
8340;0;285476849;8340;5;8382;8383;10.15;0.37;55.29;2.88;42;0;0;17014.00;1
8341;0;285476850;8341;5;8383;8383;9.60;0.35;55.29;2.89;42;0;0;17015.00;0
8342;0;285476851;8342;4;8384;8384;9.28;0.34;55.29;2.88;42;0;0;17016.00;0
8343;0;285476851;8343;2;8384;8384;9.15;0.33;55.28;2.88;41;0;0;17017.00;0
8343;0;285476852;8343;4;8385;8385;9.07;0.33;55.28;2.88;42;0;0;17018.00;0
8343;0;285476854;8343;4;8386;8387;9.23;0.34;55.28;2.88;43;0;0;17019.00;1
8344;0;285476855;8344;4;8386;8387;9.26;0.34;55.29;2.88;42;0;0;17020.00;1
8344;0;285476856;8344;5;8387;8387;9.40;0.34;55.29;2.88;43;0;0;17021.00;0
8344;0;285476857;8344;4;8387;8387;9.68;0.35;55.29;2.88;43;0;0;17022.00;0
8344;0;285476858;8344;4;8387;8387;9.86;0.36;55.29;2.88;43;0;0;17023.00;0
8345;0;285476859;8345;4;8387;8387;9.56;0.35;55.29;2.88;42;0;0;17024.00;0
8345;0;285476860;8345;7;8389;8389;9.44;0.35;55.29;2.88;44;0;0;17025.00;0
8345;0;285476861;8345;5;8389;8390;9.80;0.36;55.29;2.88;44;0;0;17026.00;1
8345;0;285476862;8345;7;8389;8390;10.29;0.38;55.29;2.88;44;0;0;17027.00;1
8345;0;285476863;8345;8;8390;8390;10.46;0.38;55.29;2.88;45;0;0;17028.00;0
8345;0;285476864;8345;8;8391;8391;10.70;0.39;55.29;2.88;46;0;0;17029.00;0
8345;0;285476864;8345;8;8392;8393;10.88;0.40;55.29;2.88;47;0;0;17030.00;1
8345;0;285476865;8345;9;8393;8395;11.06;0.40;55.29;2.88;48;0;0;17031.00;2
8347;0;285476866;8347;8;8394;8396;10.96;0.40;55.29;2.88;47;0;0;17032.00;2
8347;0;285476867;8347;10;8396;8397;10.92;0.40;55.29;2.88;49;0;0;17033.00;1
8347;0;285476869;8347;9;8396;8397;11.34;0.42;55.29;2.88;49;0;0;17034.00;1
8351;0;285476871;8351;9;8396;8398;10.51;0.38;55.29;2.88;45;0;0;17035.00;2
8351;0;285476872;8351;9;8396;8398;10.96;0.40;55.29;2.88;45;0;0;17036.00;2
8352;0;285476872;8352;11;8397;8399;10.61;0.39;55.29;2.88;45;0;0;17037.00;2
8352;0;285476873;8352;12;8399;8399;10.32;0.37;55.29;2.88;47;0;0;17038.00;0
8354;0;285476874;8354;10;8399;8401;9.93;0.36;55.29;2.88;45;0;0;17039.00;2
8355;0;285476876;8355;8;8400;8401;9.81;0.36;55.29;2.88;45;0;0;17040.00;1
8356;0;285476877;8356;5;8401;8401;9.89;0.36;55.29;2.88;45;0;0;17041.00;0
8357;0;285476878;8357;3;8402;8402;9.77;0.36;55.29;2.88;45;0;0;17042.00;0
8358;0;285476879;8358;0;8402;8402;9.83;0.36;55.29;2.88;44;0;0;17043.00;0
8360;0;285476880;8360;1;8403;8403;9.11;0.34;55.30;2.88;43;0;0;17044.00;0
8360;0;285476882;8360;1;8404;8404;9.29;0.34;55.30;2.88;44;0;0;17045.00;0
8360;0;285476883;8360;1;8404;8404;9.77;0.36;55.30;2.88;44;0;0;17046.00;0
8360;0;285476885;8360;2;8404;8404;10.32;0.38;55.30;2.88;44;0;0;17047.00;0
8360;0;285476886;8360;4;8406;8407;10.31;0.38;55.30;2.88;46;0;0;17048.00;1
8360;0;285476888;8360;2;8406;8407;10.62;0.40;55.30;2.88;46;0;0;17049.00;1
8361;0;285476889;8361;2;8406;8407;10.72;0.40;55.30;2.88;45;0;0;17050.00;1
8362;0;285476890;8362;3;8407;8407;10.69;0.40;55.30;2.88;45;0;0;17051.00;0
8362;0;285476891;8362;2;8407;8407;11.15;0.42;55.30;2.88;45;0;0;17052.00;0
8362;0;285476892;8362;4;8408;8409;11.27;0.42;55.30;2.88;46;0;0;17053.00;1
8362;0;285476893;8362;4;8408;8409;11.76;0.44;55.30;2.88;46;0;0;17054.00;1
8362;0;285476894;8362;6;8410;8410;11.81;0.44;55.30;2.88;48;0;0;17055.00;0
8362;0;285476895;8362;4;8410;8411;12.33;0.46;55.30;2.88;48;0;0;17056.00;1
8364;0;285476896;8364;4;8410;8411;12.50;0.46;55.30;2.88;46;0;0;17057.00;1
8366;0;285476897;8366;6;8412;8412;12.07;0.45;55.31;2.88;46;0;0;17058.00;0
8367;0;285476898;8367;5;8413;8414;11.82;0.44;55.31;2.88;46;0;0;17059.00;1
8370;0;285476898;8370;4;8413;8414;12.02;0.45;55.31;2.88;43;0;0;17060.00;1
8375;0;285476899;8375;7;8415;8415;11.03;0.41;55.31;2.88;40;0;0;17061.00;0
8377;0;285476900;8377;5;8415;8415;10.80;0.39;55.31;2.88;38;0;0;17062.00;0
8381;0;285476901;8381;5;8415;8416;9.80;0.36;55.31;2.88;34;0;0;17063.00;1
8382;0;285476903;8382;6;8415;8416;9.77;0.36;55.31;2.88;33;0;0;17064.00;1
8384;0;285476904;8384;5;8417;8418;8.55;0.31;55.31;2.88;33;0;0;17065.00;1
8385;0;285476904;8385;5;8419;8419;7.90;0.29;55.31;2.88;34;0;0;17066.00;0
8386;0;285476905;8386;2;8419;8421;8.17;0.30;55.31;2.88;33;0;0;17067.00;2
8386;0;285476906;8386;3;8419;8421;8.66;0.32;55.31;2.88;33;0;0;17068.00;2
8386;0;285476906;8386;4;8420;8421;9.14;0.33;55.31;2.88;34;0;0;17069.00;1
8386;0;285476907;8386;4;8421;8422;9.51;0.35;55.31;2.88;35;0;0;17070.00;1
8386;0;285476908;8386;4;8422;8424;9.73;0.36;55.31;2.88;36;0;0;17071.00;2
8386;0;285476908;8386;4;8423;8425;9.76;0.36;55.31;2.88;37;0;0;17072.00;2
8386;0;285476909;8386;3;8423;8426;10.15;0.37;55.31;2.88;37;0;0;17073.00;3
8386;0;285476910;8386;4;8423;8426;10.66;0.39;55.31;2.88;37;0;0;17074.00;3
8387;0;285476910;8387;7;8425;8426;9.88;0.36;55.31;2.88;38;0;0;17075.00;1
8387;0;285476911;8387;5;8425;8426;10.14;0.37;55.31;2.88;38;0;0;17076.00;1
8388;0;285476912;8388;6;8426;8428;9.66;0.36;55.31;2.88;38;0;0;17077.00;2
8388;0;285476913;8388;7;8427;8429;9.62;0.36;55.31;2.88;39;0;0;17078.00;2
8388;0;285476914;8388;7;8428;8429;9.52;0.35;55.31;2.88;40;0;0;17079.00;1
8388;0;285476915;8388;7;8428;8430;9.69;0.35;55.31;2.88;40;0;0;17080.00;2
8388;0;285476915;8388;8;8428;8430;10.03;0.36;55.31;2.88;40;0;0;17081.00;2
8389;0;285476916;8389;10;8430;8430;9.58;0.35;55.31;2.88;41;0;0;17082.00;0
8389;0;285476917;8389;9;8430;8431;10.03;0.36;55.31;2.88;41;0;0;17083.00;1
8390;0;285476917;8390;10;8431;8432;9.76;0.35;55.31;2.88;41;0;0;17084.00;1
8390;0;285476919;8390;10;8432;8432;9.85;0.36;55.31;2.88;42;0;0;17085.00;0
8390;0;285476920;8390;8;8432;8432;10.33;0.38;55.31;2.88;42;0;0;17086.00;0
8390;0;285476920;8390;10;8435;8435;10.00;0.36;55.31;2.88;45;0;0;17087.00;0
8391;0;285476922;8391;3;8435;8436;10.05;0.37;55.31;2.88;44;0;0;17088.00;1
8392;0;285476923;8392;0;8435;8437;10.03;0.36;55.31;2.88;43;0;0;17089.00;2
8392;0;285476924;8392;2;8437;8437;9.89;0.36;55.31;2.88;45;0;0;17090.00;0
8393;0;285476925;8393;0;8437;8437;9.86;0.36;55.31;2.88;44;0;0;17091.00;0
8393;0;285476925;8393;0;8437;8437;10.26;0.38;55.31;2.88;44;0;0;17092.00;0
8393;0;285476926;8393;0;8437;8437;10.56;0.39;55.31;2.88;44;0;0;17093.00;0
8395;0;285476927;8395;3;8439;8439;9.79;0.36;55.31;2.88;44;0;0;17094.00;0
8395;0;285476927;8395;2;8440;8440;9.94;0.37;55.31;2.88;45;0;0;17095.00;0
8396;0;285476928;8396;2;8440;8440;10.25;0.38;55.31;2.88;44;0;0;17096.00;0
8396;0;285476930;8396;3;8441;8441;10.50;0.39;55.31;2.88;45;0;0;17097.00;0
8396;0;285476930;8396;2;8441;8441;10.80;0.40;55.31;2.88;45;0;0;17098.00;0
8396;0;285476931;8396;3;8441;8441;11.16;0.42;55.31;2.88;45;0;0;17099.00;0
8396;0;285476932;8396;5;8443;8449;11.05;0.41;55.31;2.88;47;0;0;17100.00;6
8396;0;285476933;8396;4;8443;8449;11.43;0.43;55.31;2.88;47;0;0;17101.00;6
8397;0;285476934;8397;5;8443;8449;11.40;0.43;55.32;2.88;46;0;0;17102.00;6
8397;0;285476936;8397;8;8446;8449;11.01;0.41;55.32;2.88;49;0;0;17103.00;3
8397;0;285476936;8397;6;8446;8449;11.37;0.43;55.32;2.88;49;0;0;17104.00;3
8398;0;285476937;8398;7;8447;8449;11.45;0.43;55.32;2.88;49;0;0;17105.00;2
8400;0;285476938;8400;6;8447;8449;11.50;0.43;55.32;2.88;47;0;0;17106.00;2
8401;0;285476939;8401;7;8448;8450;11.48;0.43;55.32;2.88;47;0;0;17107.00;2
8404;0;285476940;8404;8;8449;8450;11.54;0.42;55.32;2.88;45;0;0;17108.00;1
8407;0;285476941;8407;8;8450;8450;11.30;0.41;55.32;2.88;43;0;0;17109.00;0
8408;0;285476942;8408;8;8450;8451;11.26;0.41;55.32;2.88;42;0;0;17110.00;1
8411;0;285476943;8411;4;8450;8452;11.32;0.41;55.32;2.88;39;0;0;17111.00;2
8413;0;285476944;8413;4;8450;8453;11.67;0.42;55.31;2.88;37;0;0;17112.00;3
8416;0;285476945;8416;4;8452;8454;10.56;0.38;55.31;2.88;36;0;0;17113.00;2
8417;0;285476946;8417;3;8453;8456;10.23;0.37;55.31;2.88;36;0;0;17114.00;3
8418;0;285476946;8418;2;8454;8457;9.75;0.36;55.31;2.88;36;0;0;17115.00;3
8419;0;285476947;8419;2;8454;8457;9.43;0.35;55.32;2.88;35;0;0;17116.00;3
8419;0;285476948;8419;3;8455;8457;9.18;0.34;55.32;2.88;36;0;0;17117.00;2
8419;0;285476950;8419;3;8456;8459;9.04;0.33;55.32;2.88;37;0;0;17118.00;3
8419;0;285476950;8419;3;8456;8459;9.33;0.34;55.32;2.88;37;0;0;17119.00;3
8420;0;285476951;8420;7;8458;8459;8.84;0.32;55.32;2.88;38;0;0;17120.00;1
8420;0;285476952;8420;7;8460;8461;8.90;0.33;55.32;2.88;40;0;0;17121.00;1
8422;0;285476953;8422;6;8461;8461;8.34;0.31;55.32;2.88;39;0;0;17122.00;0
8422;0;285476954;8422;6;8462;8463;8.67;0.32;55.32;2.88;40;0;0;17123.00;1
8422;0;285476954;8422;6;8463;8464;9.00;0.33;55.32;2.88;41;0;0;17124.00;1
8422;0;285476955;8422;6;8463;8464;9.52;0.35;55.32;2.88;41;0;0;17125.00;1
8422;0;285476955;8422;6;8463;8464;10.12;0.37;55.32;2.88;41;0;0;17126.00;1
8422;0;285476956;8422;7;8464;8464;10.40;0.38;55.32;2.88;42;0;0;17127.00;0
8423;0;285476956;8423;8;8465;8465;10.72;0.39;55.32;2.88;42;0;0;17128.00;0
8425;0;285476957;8425;7;8465;8466;10.16;0.38;55.32;2.88;40;0;0;17129.00;1
8426;0;285476958;8426;7;8465;8466;10.29;0.38;55.32;2.88;39;0;0;17130.00;1
8426;0;285476958;8426;7;8465;8466;10.38;0.38;55.32;2.88;39;0;0;17131.00;1
8427;0;285476959;8427;8;8466;8466;9.65;0.36;55.32;2.88;39;0;0;17132.00;0
