step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
3431;0;285387644;3431;3;3463;3463;10.56;0.39;54.34;2.54;32;0;0;10383.00;0
3432;0;285387645;3432;4;3463;3463;10.09;0.37;54.35;2.54;31;0;0;10384.00;0
3432;0;285387646;3432;1;3463;3463;10.24;0.37;54.35;2.54;31;0;0;10385.00;0
3434;0;285387647;3434;3;3463;3463;9.21;0.34;54.36;2.54;29;0;0;10386.00;0
3435;0;285387648;3435;5;3464;3464;8.39;0.31;54.35;2.54;29;0;0;10387.00;0
3435;0;285387649;3435;4;3464;3464;8.39;0.31;54.35;2.54;29;0;0;10388.00;0
3435;0;285387650;3435;5;3465;3466;8.28;0.30;54.35;2.54;30;0;0;10389.00;1
3435;0;285387651;3435;3;3465;3467;8.63;0.32;54.35;2.54;30;0;0;10390.00;2
3435;0;285387651;3435;3;3465;3467;8.83;0.33;54.35;2.54;30;0;0;10391.00;2
3435;0;285387652;3435;7;3468;3470;8.16;0.30;54.35;2.54;33;0;0;10392.00;2
3436;0;285387653;3436;6;3468;3470;8.54;0.32;54.35;2.54;32;0;0;10393.00;2
3436;0;285387654;3436;6;3468;3471;8.94;0.33;54.35;2.54;32;0;0;10394.00;3
3436;0;285387656;3436;7;3469;3471;8.96;0.33;54.35;2.54;33;0;0;10395.00;2
3436;0;285387657;3436;7;3470;3472;9.05;0.33;54.35;2.54;34;0;0;10396.00;2
3437;0;285387658;3437;7;3471;3473;8.70;0.32;54.35;2.54;34;0;0;10397.00;2
3437;0;285387659;3437;6;3471;3474;8.84;0.33;54.35;2.54;34;0;0;10398.00;3
3438;0;285387659;3438;6;3471;3474;8.69;0.32;54.35;2.54;33;0;0;10399.00;3
3438;0;285387660;3438;5;3474;3476;8.28;0.31;54.35;2.54;36;0;0;10400.00;2
3439;0;285387662;3439;0;3474;3476;8.51;0.32;54.35;2.54;35;0;0;10401.00;2
3440;0;285387663;3440;1;3475;3476;8.49;0.32;54.35;2.54;35;0;0;10402.00;1
3441;0;285387664;3441;1;3476;3476;8.64;0.32;54.34;2.54;35;0;0;10403.00;0
3443;0;285387665;3443;0;3476;3476;8.98;0.34;54.33;2.54;33;0;0;10404.00;0
3443;0;285387666;3443;0;3476;3476;9.49;0.36;54.33;2.54;33;0;0;10405.00;0
3444;0;285387667;3444;0;3476;3476;9.94;0.37;54.33;2.54;32;0;0;10406.00;0
3445;0;285387668;3445;0;3476;3476;10.21;0.38;54.32;2.54;31;0;0;10407.00;0
3447;0;285387670;3447;1;3477;3477;10.11;0.37;54.31;2.54;30;0;0;10408.00;0
3448;0;285387671;3448;0;3477;3477;10.06;0.37;54.32;2.54;29;0;0;10409.00;0
3448;0;285387675;3448;1;3478;3479;10.15;0.38;54.32;2.54;30;0;0;10410.00;1
3448;0;285387677;3448;1;3479;3480;10.36;0.39;54.32;2.54;31;0;0;10411.00;1
3448;0;285387678;3448;0;3479;3480;10.95;0.41;54.32;2.54;31;0;0;10412.00;1
3448;0;285387679;3448;2;3480;3481;10.99;0.41;54.32;2.54;32;0;0;10413.00;1
3448;0;285387680;3448;0;3480;3481;11.39;0.42;54.32;2.54;32;0;0;10414.00;1
3448;0;285387681;3448;1;3481;3481;11.70;0.43;54.32;2.54;33;0;0;10415.00;0
3449;0;285387681;3449;0;3481;3481;11.83;0.44;54.33;2.54;32;0;0;10416.00;0
3450;0;285387682;3450;0;3481;3481;12.06;0.44;54.34;2.54;31;0;0;10417.00;0
3451;0;285387683;3451;0;3481;3481;11.86;0.44;54.34;2.54;30;0;0;10418.00;0
3451;0;285387684;3451;0;3481;3481;12.37;0.46;54.34;2.54;30;0;0;10419.00;0
3451;0;285387685;3451;0;3481;3481;12.79;0.47;54.34;2.54;30;0;0;10420.00;0
3451;0;285387685;3451;1;3482;3482;12.74;0.47;54.34;2.54;31;0;0;10421.00;0
3452;0;285387686;3452;2;3484;3484;11.73;0.43;54.34;2.54;32;0;0;10422.00;0
3452;0;285387687;3452;0;3484;3485;11.95;0.44;54.34;2.54;32;0;0;10423.00;1
3452;0;285387688;3452;0;3484;3485;12.14;0.44;54.34;2.54;32;0;0;10424.00;1
3453;0;285387692;3453;3;3486;3486;11.67;0.43;54.33;2.54;33;0;0;10425.00;0
3454;0;285387693;3454;2;3486;3486;12.01;0.44;54.32;2.54;32;0;0;10426.00;0
3455;0;285387694;3455;2;3486;3486;12.02;0.44;54.33;2.54;31;0;0;10427.00;0
3456;0;285387695;3456;4;3488;3490;11.42;0.42;54.32;2.54;32;0;0;10428.00;2
3457;0;285387696;3457;5;3489;3490;11.16;0.41;54.33;2.54;32;0;0;10429.00;1
3458;0;285387697;3458;1;3489;3490;11.36;0.41;54.34;2.54;31;0;0;10430.00;1
3459;0;285387698;3459;2;3491;3494;10.85;0.40;54.34;2.54;32;0;0;10431.00;3
3460;0;285387700;3460;0;3491;3494;11.32;0.41;54.33;2.54;31;0;0;10432.00;3
3460;0;285387701;3460;0;3491;3495;11.78;0.43;54.33;2.54;31;0;0;10433.00;4
3460;0;285387702;3460;3;3493;3496;11.57;0.42;54.33;2.54;33;0;0;10434.00;3
3460;0;285387703;3460;1;3493;3496;12.14;0.44;54.33;2.54;33;0;0;10435.00;3
3460;0;285387704;3460;3;3495;3498;11.85;0.43;54.33;2.54;35;0;0;10436.00;3
3460;0;285387705;3460;2;3496;3498;11.77;0.43;54.33;2.54;36;0;0;10437.00;2
3460;0;285387707;3460;2;3496;3498;12.15;0.44;54.33;2.54;36;0;0;10438.00;2
3461;0;285387708;3461;3;3497;3498;11.79;0.43;54.34;2.54;36;0;0;10439.00;1
3462;0;285387721;3462;4;3499;3500;11.05;0.40;54.35;2.54;37;0;0;10440.00;1
3462;0;285387723;3462;4;3500;3500;11.22;0.41;54.35;2.54;38;0;0;10441.00;0
3462;0;285387724;3462;4;3500;3500;11.55;0.42;54.35;2.54;38;0;0;10442.00;0
3463;0;285387724;3463;4;3500;3500;11.48;0.42;54.37;2.54;37;0;0;10443.00;0
3464;0;285387725;3464;4;3500;3500;11.39;0.42;54.37;2.54;36;0;0;10444.00;0
3464;0;285387726;3464;1;3500;3500;11.79;0.43;54.37;2.54;36;0;0;10445.00;0
3466;0;285387727;3466;1;3501;3502;11.21;0.41;54.38;2.54;35;0;0;10446.00;1
3467;0;285387728;3467;1;3501;3502;11.20;0.41;54.38;2.54;34;0;0;10447.00;1
3469;0;285387729;3469;2;3502;3503;10.47;0.39;54.39;2.54;33;0;0;10448.00;1
3469;0;285387730;3469;4;3504;3504;10.34;0.39;54.39;2.54;35;0;0;10449.00;0
3470;0;285387731;3470;2;3504;3505;10.35;0.39;54.39;2.54;34;0;0;10450.00;1
3470;0;285387732;3470;2;3504;3505;10.59;0.40;54.39;2.54;34;0;0;10451.00;1
3471;0;285387732;3471;2;3504;3505;10.54;0.40;54.38;2.54;33;0;0;10452.00;1
3471;0;285387733;3471;3;3505;3505;10.49;0.39;54.38;2.54;34;0;0;10453.00;0
3472;0;285387734;3472;2;3505;3505;10.33;0.39;54.39;2.54;33;0;0;10454.00;0
3472;0;285387744;3472;3;3505;3505;10.72;0.41;54.39;2.54;33;0;0;10455.00;0
3472;0;285387746;3472;3;3505;3505;11.05;0.41;54.39;2.54;33;0;0;10456.00;0
3472;0;285387747;3472;2;3505;3505;11.42;0.43;54.39;2.54;33;0;0;10457.00;0
3473;0;285387748;3473;4;3505;3505;11.47;0.42;54.38;2.54;32;0;0;10458.00;0
3473;0;285387751;3473;6;3507;3507;10.93;0.40;54.38;2.54;34;0;0;10459.00;0
3475;0;285387753;3475;2;3507;3507;10.33;0.38;54.39;2.54;32;0;0;10460.00;0
3475;0;285387754;3475;2;3507;3507;10.80;0.40;54.39;2.54;32;0;0;10461.00;0
3478;0;285387755;3478;3;3508;3508;10.63;0.39;54.37;2.54;30;0;0;10462.00;0
3479;0;285387756;3479;2;3508;3510;10.92;0.40;54.37;2.54;29;0;0;10463.00;2
3482;0;285387758;3482;3;3509;3510;10.78;0.39;54.35;2.54;27;0;0;10464.00;1
3482;0;285387759;3482;2;3509;3510;11.23;0.41;54.35;2.54;27;0;0;10465.00;1
3482;0;285387760;3482;2;3509;3510;11.81;0.43;54.35;2.54;27;0;0;10466.00;1
3482;0;285387760;3482;3;3510;3510;11.84;0.43;54.35;2.54;28;0;0;10467.00;0
3482;0;285387761;3482;2;3510;3510;12.24;0.45;54.35;2.54;28;0;0;10468.00;0
3483;0;285387762;3483;4;3512;3512;11.18;0.41;54.36;2.54;29;0;0;10469.00;0
3483;0;285387767;3483;4;3513;3513;11.19;0.41;54.36;2.54;30;0;0;10470.00;0
3483;0;285387768;3483;3;3513;3513;11.70;0.43;54.36;2.54;30;0;0;10471.00;0
3483;0;285387769;3483;3;3513;3513;12.17;0.45;54.36;2.54;30;0;0;10472.00;0
3484;0;285387771;3484;5;3515;3515;11.37;0.42;54.36;2.54;31;0;0;10473.00;0
3485;0;285387773;3485;3;3515;3515;11.44;0.42;54.36;2.54;30;0;0;10474.00;0
3487;0;285387774;3487;3;3515;3515;10.51;0.38;54.37;2.54;28;0;0;10475.00;0
3487;0;285387775;3487;4;3516;3516;10.23;0.37;54.37;2.54;29;0;0;10476.00;0
3488;0;285387776;3488;6;3517;3517;9.39;0.34;54.37;2.54;29;0;0;10477.00;0
3489;0;285387777;3489;5;3517;3517;9.19;0.33;54.37;2.54;28;0;0;10478.00;0
3489;0;285387780;3489;6;3517;3517;9.80;0.36;54.37;2.54;28;0;0;10479.00;0
3489;0;285387781;3489;6;3517;3517;10.49;0.38;54.37;2.54;28;0;0;10480.00;0
3489;0;285387782;3489;7;3518;3520;10.64;0.39;54.37;2.53;29;0;0;10481.00;2
3489;0;285387785;3489;6;3518;3520;11.01;0.40;54.37;2.53;29;0;0;10482.00;2
3489;0;285387786;3489;6;3518;3520;11.41;0.42;54.37;2.53;29;0;0;10483.00;2
3489;0;285387787;3489;6;3518;3520;11.64;0.42;54.37;2.53;29;0;0;10484.00;2
3490;0;285387796;3490;7;3518;3520;11.38;0.42;54.36;2.53;28;0;0;10485.00;2
3491;0;285387798;3491;8;3519;3520;10.62;0.39;54.36;2.54;28;0;0;10486.00;1
3492;0;285387800;3492;8;3519;3520;10.50;0.38;54.36;2.54;27;0;0;10487.00;1
3493;0;285387802;3493;8;3519;3520;10.07;0.37;54.36;2.54;26;0;0;10488.00;1
3493;0;285387802;3493;10;3521;3521;9.27;0.34;54.36;2.54;28;0;0;10489.00;0
3493;0;285387804;3493;5;3522;3522;8.82;0.32;54.36;2.54;29;0;0;10490.00;0
3493;0;285387805;3493;2;3522;3522;9.02;0.33;54.36;2.54;29;0;0;10491.00;0
3493;0;285387807;3493;2;3523;3524;8.96;0.33;54.36;2.54;30;0;0;10492.00;1
3493;0;285387808;3493;3;3525;3525;8.73;0.32;54.36;2.54;32;0;0;10493.00;0
3493;0;285387810;3493;2;3525;3525;9.24;0.34;54.36;2.54;32;0;0;10494.00;0
3493;0;285387811;3493;3;3526;3526;9.36;0.34;54.36;2.54;33;0;0;10495.00;0
3493;0;285387812;3493;2;3526;3526;9.92;0.37;54.36;2.54;33;0;0;10496.00;0
3493;0;285387814;3493;2;3526;3526;10.36;0.38;54.36;2.54;33;0;0;10497.00;0
3494;0;285387815;3494;3;3527;3527;10.15;0.38;54.36;2.54;33;0;0;10498.00;0
3495;0;285387816;3495;3;3528;3529;9.80;0.37;54.37;2.53;33;0;0;10499.00;1
3495;0;285387824;3495;5;3530;3532;9.83;0.36;54.37;2.53;35;0;0;10500.00;2
3496;0;285387827;3496;3;3530;3532;10.01;0.37;54.38;2.53;34;0;0;10501.00;2
3496;0;285387830;3496;4;3531;3532;10.37;0.39;54.38;2.53;35;0;0;10502.00;1
3496;0;285387832;3496;4;3532;3533;10.58;0.39;54.38;2.53;36;0;0;10503.00;1
3496;0;285387833;3496;4;3533;3534;10.85;0.40;54.38;2.53;37;0;0;10504.00;1
3497;0;285387835;3497;1;3533;3534;11.13;0.41;54.39;2.53;36;0;0;10505.00;1
3499;0;285387838;3499;2;3535;3535;10.58;0.39;54.40;2.53;36;0;0;10506.00;0
3500;0;285387840;3500;2;3536;3536;10.32;0.39;54.40;2.53;36;0;0;10507.00;0
3502;0;285387841;3502;1;3536;3536;10.30;0.38;54.41;2.53;34;0;0;10508.00;0
3505;0;285387842;3505;1;3536;3537;9.73;0.36;54.41;2.53;31;0;0;10509.00;1
3506;0;285387843;3506;3;3537;3537;9.23;0.34;54.40;2.53;31;0;0;10510.00;0
3507;0;285387845;3507;4;3538;3538;9.01;0.33;54.40;2.53;31;0;0;10511.00;0
3509;0;285387846;3509;4;3538;3538;9.15;0.34;54.39;2.53;29;0;0;10512.00;0
3509;0;285387847;3509;5;3538;3538;9.58;0.35;54.39;2.53;29;0;0;10513.00;0
3509;0;285387848;3509;5;3538;3538;9.79;0.36;54.39;2.53;29;0;0;10514.00;0
3510;0;285387854;3510;6;3538;3538;9.45;0.35;54.40;2.53;28;0;0;10515.00;0
3510;0;285387855;3510;7;3539;3539;9.66;0.36;54.40;2.53;29;0;0;10516.00;0
3510;0;285387856;3510;7;3540;3542;9.88;0.36;54.40;2.53;30;0;0;10517.00;2
3510;0;285387857;3510;7;3541;3542;9.97;0.37;54.40;2.53;31;0;0;10518.00;1
3510;0;285387860;3510;7;3541;3542;10.20;0.38;54.40;2.53;31;0;0;10519.00;1
3511;0;285387861;3511;3;3542;3542;9.72;0.36;54.40;2.53;31;0;0;10520.00;0
3511;0;285387862;3511;1;3542;3543;9.93;0.37;54.40;2.53;31;0;0;10521.00;1
3512;0;285387863;3512;1;3542;3543;9.87;0.37;54.40;2.53;30;0;0;10522.00;1
3513;0;285387864;3513;2;3543;3544;9.23;0.34;54.40;2.53;30;0;0;10523.00;1
3513;0;285387865;3513;3;3545;3547;8.63;0.32;54.40;2.53;32;0;0;10524.00;2
3513;0;285387867;3513;1;3545;3547;9.03;0.33;54.40;2.53;32;0;0;10525.00;2
3513;0;285387868;3513;2;3546;3547;9.28;0.34;54.40;2.53;33;0;0;10526.00;1
3513;0;285387869;3513;3;3548;3548;9.21;0.34;54.40;2.53;35;0;0;10527.00;0
3513;0;285387870;3513;1;3548;3549;9.93;0.37;54.40;2.53;35;0;0;10528.00;1
3513;0;285387871;3513;2;3548;3549;10.59;0.39;54.40;2.53;35;0;0;10529.00;1
3513;0;285387876;3513;4;3549;3550;10.69;0.39;54.40;2.53;36;0;0;10530.00;1
3515;0;285387877;3515;3;3549;3550;10.56;0.39;54.38;2.53;34;0;0;10531.00;1
3515;0;285387878;3515;4;3549;3550;10.63;0.39;54.38;2.53;34;0;0;10532.00;1
3516;0;285387880;3516;6;3550;3550;9.80;0.36;54.38;2.53;34;0;0;10533.00;0
3516;0;285387881;3516;7;3551;3552;9.59;0.36;54.38;2.53;35;0;0;10534.00;1
3517;0;285387882;3517;4;3551;3552;9.93;0.37;54.38;2.53;34;0;0;10535.00;1
3517;0;285387883;3517;2;3551;3552;10.52;0.39;54.38;2.53;34;0;0;10536.00;1
3517;0;285387884;3517;3;3552;3552;10.86;0.40;54.38;2.53;35;0;0;10537.00;0
3519;0;285387885;3519;2;3552;3552;11.03;0.41;54.38;2.53;33;0;0;10538.00;0
3519;0;285387886;3519;3;3553;3553;10.80;0.41;54.38;2.53;34;0;0;10539.00;0
3520;0;285387887;3520;2;3553;3553;10.88;0.40;54.38;2.53;33;0;0;10540.00;0
3520;0;285387889;3520;3;3553;3553;11.15;0.41;54.38;2.53;33;0;0;10541.00;0
3521;0;285387889;3521;4;3553;3553;11.20;0.41;54.38;2.53;32;0;0;10542.00;0
3521;0;285387891;3521;4;3553;3553;11.35;0.42;54.38;2.53;32;0;0;10543.00;0
3522;0;285387892;3522;5;3553;3553;11.12;0.41;54.38;2.53;31;0;0;10544.00;0
3523;0;285387897;3523;5;3553;3553;11.04;0.40;54.39;2.53;30;0;0;10545.00;0
3523;0;285387898;3523;5;3553;3553;11.52;0.42;54.39;2.53;30;0;0;10546.00;0
3523;0;285387899;3523;6;3554;3554;11.32;0.41;54.39;2.53;31;0;0;10547.00;0
3523;0;285387900;3523;5;3554;3554;11.39;0.42;54.39;2.53;31;0;0;10548.00;0
3525;0;285387900;3525;7;3555;3555;9.96;0.36;54.39;2.53;30;0;0;10549.00;0
3525;0;285387902;3525;3;3556;3556;9.67;0.35;54.39;2.53;31;0;0;10550.00;0
3526;0;285387902;3526;1;3556;3556;9.16;0.33;54.40;2.53;30;0;0;10551.00;0
3526;0;285387903;3526;3;3558;3560;8.75;0.32;54.40;2.53;32;0;0;10552.00;2
3526;0;285387904;3526;3;3558;3560;9.23;0.34;54.40;2.53;32;0;0;10553.00;2
3528;0;285387905;3528;4;3559;3561;8.73;0.32;54.40;2.53;31;0;0;10554.00;2
3528;0;285387907;3528;4;3560;3561;8.96;0.33;54.40;2.53;32;0;0;10555.00;1
3528;0;285387908;3528;4;3561;3562;9.12;0.33;54.40;2.53;33;0;0;10556.00;1
3529;0;285387908;3529;4;3562;3563;8.85;0.33;54.40;2.53;33;0;0;10557.00;1
3529;0;285387911;3529;4;3563;3564;9.05;0.34;54.40;2.53;34;0;0;10558.00;1
3529;0;285387912;3529;5;3564;3564;9.21;0.34;54.40;2.53;35;0;0;10559.00;0
3529;0;285387916;3529;2;3564;3564;9.56;0.35;54.40;2.53;35;0;0;10560.00;0
3531;0;285387917;3531;2;3564;3564;9.24;0.34;54.40;2.53;33;0;0;10561.00;0
3531;0;285387918;3531;2;3564;3564;9.84;0.36;54.40;2.53;33;0;0;10562.00;0
3531;0;285387919;3531;3;3564;3564;10.52;0.39;54.40;2.53;33;0;0;10563.00;0
3531;0;285387920;3531;4;3565;3565;10.80;0.40;54.40;2.53;34;0;0;10564.00;0
3532;0;285387922;3532;1;3565;3565;10.90;0.41;54.39;2.53;33;0;0;10565.00;0
3532;0;285387923;3532;0;3565;3565;11.60;0.43;54.39;2.53;33;0;0;10566.00;0
3533;0;285387924;3533;1;3566;3566;11.58;0.43;54.39;2.53;33;0;0;10567.00;0
3534;0;285387925;3534;0;3566;3566;11.50;0.43;54.40;2.53;32;0;0;10568.00;0
3536;0;285387926;3536;0;3566;3566;11.78;0.44;54.39;2.53;30;0;0;10569.00;0
3537;0;285387927;3537;2;3567;3568;11.69;0.43;54.39;2.53;30;0;0;10570.00;1
3540;0;285387928;3540;4;3568;3569;11.56;0.42;54.38;2.53;28;0;0;10571.00;1
3540;0;285387930;3540;3;3568;3569;11.83;0.43;54.38;2.53;28;0;0;10572.00;1
3540;0;285387931;3540;5;3569;3570;11.84;0.43;54.38;2.53;29;0;0;10573.00;1
3540;0;285387932;3540;6;3570;3571;11.89;0.43;54.38;2.53;30;0;0;10574.00;1
3540;0;285387934;3540;7;3572;3573;11.62;0.42;54.38;2.53;32;0;0;10575.00;1
3540;0;285387935;3540;5;3572;3573;12.00;0.44;54.38;2.53;32;0;0;10576.00;1
3540;0;285387936;3540;5;3572;3573;12.31;0.45;54.38;2.53;32;0;0;10577.00;1
3541;0;285387937;3541;6;3573;3573;11.55;0.42;54.39;2.53;32;0;0;10578.00;0
3542;0;285387938;3542;5;3573;3573;11.13;0.40;54.40;2.53;31;0;0;10579.00;0
3544;0;285387938;3544;3;3574;3574;9.87;0.36;54.40;2.53;30;0;0;10580.00;0
3546;0;285387940;3546;0;3574;3574;9.09;0.33;54.41;2.53;28;0;0;10581.00;0
3547;0;285387941;3547;1;3574;3574;9.00;0.33;54.42;2.53;27;0;0;10582.00;0
3547;0;285387942;3547;2;3574;3575;9.43;0.35;54.42;2.53;27;0;0;10583.00;1
3548;0;285387943;3548;3;3575;3576;8.92;0.33;54.42;2.53;27;0;0;10584.00;1
3548;0;285387944;3548;3;3576;3577;9.18;0.34;54.42;2.53;28;0;0;10585.00;1
3549;0;285387945;3549;2;3576;3578;9.02;0.33;54.42;2.53;27;0;0;10586.00;2
3549;0;285387947;3549;3;3577;3578;8.98;0.33;54.42;2.53;28;0;0;10587.00;1
3549;0;285387948;3549;3;3578;3580;8.97;0.33;54.42;2.53;29;0;0;10588.00;2
3549;0;285387949;3549;2;3578;3580;9.26;0.35;54.42;2.53;29;0;0;10589.00;2
3549;0;285387952;3549;3;3579;3580;9.33;0.35;54.42;2.53;30;0;0;10590.00;1
3550;0;285387953;3550;4;3580;3580;9.17;0.34;54.41;2.53;30;0;0;10591.00;0
3550;0;285387954;3550;3;3580;3580;9.66;0.36;54.41;2.53;30;0;0;10592.00;0
3550;0;285387954;3550;3;3580;3580;10.09;0.38;54.41;2.53;30;0;0;10593.00;0
3550;0;285387955;3550;5;3581;3581;10.04;0.38;54.41;2.53;31;0;0;10594.00;0
3551;0;285387956;3551;2;3582;3584;9.70;0.37;54.42;2.53;31;0;0;10595.00;2
3551;0;285387957;3551;1;3582;3584;10.16;0.38;54.42;2.53;31;0;0;10596.00;2
3552;0;285387958;3552;1;3582;3584;10.51;0.40;54.41;2.53;30;0;0;10597.00;2
3553;0;285387959;3553;3;3584;3585;10.30;0.39;54.41;2.53;31;0;0;10598.00;1
3553;0;285387960;3553;3;3585;3586;10.32;0.39;54.41;2.53;32;0;0;10599.00;1
3555;0;285387961;3555;3;3586;3586;10.11;0.38;54.40;2.53;31;0;0;10600.00;0
3556;0;285387962;3556;2;3586;3586;10.10;0.37;54.40;2.53;30;0;0;10601.00;0
3557;0;285387963;3557;2;3586;3586;9.98;0.36;54.40;2.53;29;0;0;10602.00;0
3558;0;285387964;3558;4;3586;3586;9.77;0.35;54.40;2.53;28;0;0;10603.00;0
3558;0;285387964;3558;5;3587;3587;9.92;0.36;54.40;2.53;29;0;0;10604.00;0
3558;0;285387967;3558;6;3588;3589;9.95;0.36;54.40;2.53;30;0;0;10605.00;1
3558;0;285387968;3558;5;3589;3590;10.06;0.37;54.40;2.53;31;0;0;10606.00;1
3558;0;285387969;3558;4;3589;3590;10.31;0.37;54.40;2.53;31;0;0;10607.00;1
3560;0;285387969;3560;5;3590;3590;9.37;0.34;54.42;2.53;30;0;0;10608.00;0
3560;0;285387970;3560;5;3590;3590;9.67;0.35;54.42;2.53;30;0;0;10609.00;0
3561;0;285387971;3561;2;3590;3590;9.28;0.34;54.43;2.53;29;0;0;10610.00;0
3561;0;285387971;3561;4;3593;3593;8.83;0.32;54.43;2.52;32;0;0;10611.00;0
3561;0;285387973;3561;1;3593;3593;9.24;0.34;54.43;2.52;32;0;0;10612.00;0
3561;0;285387973;3561;1;3593;3593;9.70;0.35;54.43;2.52;32;0;0;10613.00;0
3561;0;285387974;3561;1;3593;3594;10.08;0.37;54.43;2.52;32;0;0;10614.00;1
3562;0;285387976;3562;2;3594;3594;9.75;0.36;54.42;2.52;32;0;0;10615.00;0
3562;0;285387977;3562;3;3596;3597;9.66;0.35;54.42;2.52;34;0;0;10616.00;1
3562;0;285387978;3562;1;3596;3598;10.18;0.37;54.42;2.52;34;0;0;10617.00;2
3563;0;285387979;3563;4;3598;3599;9.85;0.36;54.42;2.52;35;0;0;10618.00;1
3563;0;285387980;3563;3;3599;3599;10.26;0.38;54.42;2.52;36;0;0;10619.00;0
3564;0;285387984;3564;2;3599;3599;10.66;0.39;54.41;2.52;35;0;0;10620.00;0
3565;0;285387985;3565;2;3599;3599;10.91;0.40;54.42;2.52;34;0;0;10621.00;0
3565;0;285387986;3565;2;3599;3599;11.50;0.42;54.42;2.52;34;0;0;10622.00;0
3565;0;285387987;3565;3;3600;3601;11.71;0.43;54.42;2.52;35;0;0;10623.00;1
3567;0;285387989;3567;3;3601;3602;11.41;0.42;54.42;2.52;34;0;0;10624.00;1
3568;0;285387992;3568;2;3602;3603;11.36;0.42;54.42;2.52;34;0;0;10625.00;1
3569;0;285387993;3569;1;3603;3603;11.18;0.41;54.42;2.52;34;0;0;10626.00;0
3569;0;285387994;3569;0;3603;3603;11.09;0.41;54.42;2.52;34;0;0;10627.00;0
3569;0;285387995;3569;0;3603;3603;11.39;0.42;54.42;2.52;34;0;0;10628.00;0
3570;0;285387997;3570;2;3603;3603;11.52;0.43;54.42;2.52;33;0;0;10629.00;0
3571;0;285387998;3571;2;3603;3603;11.80;0.44;54.41;2.52;32;0;0;10630.00;0
3571;0;285387999;3571;2;3603;3603;12.07;0.45;54.41;2.52;32;0;0;10631.00;0
3572;0;285388001;3572;3;3603;3603;12.06;0.44;54.41;2.52;31;0;0;10632.00;0
3572;0;285388001;3572;3;3603;3603;11.94;0.44;54.41;2.52;31;0;0;10633.00;0
3573;0;285388002;3573;5;3603;3603;11.60;0.42;54.41;2.52;30;0;0;10634.00;0
3574;0;285388004;3574;6;3604;3604;10.84;0.40;54.42;2.52;30;0;0;10635.00;0
3574;0;285388005;3574;5;3604;3604;10.83;0.39;54.42;2.52;30;0;0;10636.00;0
3574;0;285388006;3574;6;3604;3605;10.95;0.40;54.42;2.52;30;0;0;10637.00;1
3574;0;285388007;3574;10;3606;3606;10.38;0.38;54.42;2.52;32;0;0;10638.00;0
3574;0;285388008;3574;10;3607;3607;10.12;0.37;54.42;2.52;33;0;0;10639.00;0
3575;0;285388009;3575;5;3607;3607;9.68;0.35;54.43;2.52;32;0;0;10640.00;0
3575;0;285388010;3575;3;3608;3610;9.64;0.35;54.43;2.52;33;0;0;10641.00;2
3576;0;285388011;3576;2;3608;3610;9.20;0.34;54.44;2.52;32;0;0;10642.00;2
3576;0;285388012;3576;2;3608;3610;9.41;0.35;54.44;2.52;32;0;0;10643.00;2
3577;0;285388013;3577;4;3608;3610;9.15;0.34;54.43;2.52;31;0;0;10644.00;2
3577;0;285388014;3577;7;3610;3612;8.84;0.33;54.43;2.52;33;0;0;10645.00;2
3578;0;285388015;3578;6;3611;3612;8.16;0.30;54.43;2.52;33;0;0;10646.00;1
3578;0;285388016;3578;4;3611;3613;8.48;0.31;54.43;2.52;33;0;0;10647.00;2
3578;0;285388017;3578;5;3612;3613;8.46;0.31;54.43;2.52;34;0;0;10648.00;1
3579;0;285388018;3579;7;3614;3614;7.78;0.29;54.44;2.52;35;0;0;10649.00;0
3581;0;285388021;3581;6;3615;3616;6.99;0.26;54.43;2.52;34;0;0;10650.00;1
3581;0;285388023;3581;8;3616;3616;7.24;0.27;54.43;2.52;35;0;0;10651.00;0
3581;0;285388023;3581;7;3616;3616;7.86;0.29;54.43;2.52;35;0;0;10652.00;0
3581;0;285388024;3581;7;3616;3616;8.34;0.31;54.43;2.52;35;0;0;10653.00;0
3581;0;285388025;3581;7;3616;3617;8.82;0.33;54.43;2.52;35;0;0;10654.00;1
3581;0;285388026;3581;4;3616;3617;9.37;0.35;54.43;2.52;35;0;0;10655.00;1
3582;0;285388027;3582;3;3617;3617;9.55;0.36;54.43;2.52;35;0;0;10656.00;0
3584;0;285388028;3584;0;3617;3617;9.68;0.37;54.43;2.52;33;0;0;10657.00;0
3585;0;285388029;3585;1;3618;3620;9.91;0.37;54.43;2.52;33;0;0;10658.00;2
3586;0;285388030;3586;1;3619;3620;10.05;0.38;54.43;2.52;33;0;0;10659.00;1
3588;0;285388031;3588;1;3619;3620;10.59;0.40;54.42;2.52;31;0;0;10660.00;1
3589;0;285388032;3589;2;3620;3620;10.50;0.39;54.42;2.52;31;0;0;10661.00;0
3590;0;285388032;3590;2;3620;3620;10.64;0.39;54.41;2.52;30;0;0;10662.00;0
3590;0;285388033;3590;3;3620;3620;11.09;0.41;54.41;2.52;30;0;0;10663.00;0
3590;0;285388034;3590;5;3622;3622;10.75;0.39;54.41;2.52;32;0;0;10664.00;0
3590;0;285388036;3590;4;3622;3623;11.05;0.40;54.41;2.52;32;0;0;10665.00;1
