,0,1
0,0,0.028134925290942192
1,0,0.011761961504817009
2,0,0.011612488888204098
3,0,0.011577550321817398
4,0,0.011702573858201504
5,0,0.011392023414373398
6,0,0.011395314708352089
7,0,0.011295986361801624
8,0,0.011461395770311356
9,0,0.011445076204836369
10,0,0.011526263318955898
11,0,0.01152111031115055
12,0,0.011338600888848305
13,0,0.011395102366805077
14,0,0.011676393449306488
15,0,0.011361123993992805
16,0,0.01116458885371685
17,0,0.011286414228379726
18,0,0.011268438771367073
19,0,0.011182095855474472
20,0,0.01134958490729332
21,0,0.010451436042785645
22,0,0.012704726308584213
23,0,0.01245334092527628
24,0,0.012626572512090206
25,0,0.012427319772541523
26,0,0.012290606275200844
27,0,0.012164030224084854
28,0,0.011811311356723309
29,0,0.012461956590414047
30,0,0.011614025570452213
31,0,0.012111890129745007
32,0,0.01180282887071371
33,0,0.011155478656291962
34,0,0.012267854064702988
35,0,0.011599027551710606
36,0,0.011507234536111355
37,0,0.012342657893896103
38,0,0.011278409510850906
39,0,0.010827388614416122
40,0,0.011569539085030556
41,0,0.012254099361598492
42,0,0.012079277075827122
43,0,0.014223454520106316
44,0,0.013910239562392235
45,0,0.014371880330145359
46,0,0.014577574096620083
47,0,0.013694568537175655
48,0,0.012662850320339203
49,0,0.013894878327846527
50,0,0.013981989584863186
51,0,0.012966974638402462
52,0,0.01423618197441101
53,0,0.013943829573690891
54,0,0.01400037482380867
55,0,0.013309943489730358
56,0,0.013528036884963512
57,0,0.013758497312664986
58,0,0.013550166971981525
59,0,0.013569533824920654
60,0,0.012611419893801212
61,0,0.013236580416560173
62,0,0.01265601348131895
63,0,0.013197579421103
64,0,0.015303761698305607
65,0,0.01609579473733902
66,0,0.01621607504785061
67,0,0.015304582193493843
68,0,0.015696873888373375
69,0,0.01592959649860859
70,0,0.014761521480977535
71,0,0.015226940624415874
72,0,0.015883300453424454
73,0,0.015197789296507835
74,0,0.015567717142403126
75,0,0.01518489234149456
76,0,0.01380603015422821
77,0,0.014822246506810188
78,0,0.01541214995086193
79,0,0.015013841912150383
80,0,0.014887514524161816
81,0,0.01424170471727848
82,0,0.01564364694058895
83,0,0.014936470426619053
84,0,0.015193862840533257
85,0,0.017683275043964386
86,0,0.017716974020004272
87,0,0.01695038005709648
88,0,0.017741939052939415
89,0,0.01697259023785591
90,0,0.016853293403983116
91,0,0.016918402165174484
92,0,0.017458656802773476
93,0,0.015982357785105705
94,0,0.016569558531045914
95,0,0.016687020659446716
96,0,0.016978949308395386
97,0,0.016041669994592667
98,0,0.015722813084721565
99,0,0.01664450764656067
100,0,0.016748424619436264
101,0,0.016663571819663048
102,0,0.016323119401931763
103,0,0.015642045065760612
104,0,0.016708679497241974
105,0,0.01588398404419422
106,0,0.018721669912338257
107,0,0.01733791083097458
108,0,0.018740924075245857
109,0,0.016905324533581734
110,0,0.01693819649517536
111,0,0.01777886413037777
112,0,0.018306896090507507
113,0,0.01753353513777256
114,0,0.017218532040715218
115,0,0.017068011686205864
116,0,0.01898455247282982
117,0,0.017222529277205467
118,0,0.015752343460917473
119,0,0.017744923010468483
120,0,0.017298607155680656
121,0,0.014410938136279583
122,0,0.01808936335146427
123,0,0.017510639503598213
124,0,0.016453193500638008
125,0,0.014891824685037136
126,0,0.0179652851074934
127,0,0.01729825884103775
128,0,0.018183162435889244
129,0,0.01837441883981228
130,0,0.018862834200263023
131,0,0.016884353011846542
132,0,0.019726330414414406
133,0,0.01797466166317463
134,0,0.016646137461066246
135,0,0.01624670997262001
136,0,0.01779843308031559
137,0,0.01728014275431633
138,0,0.01625456102192402
139,0,0.017497556284070015
140,0,0.015492533333599567
141,0,0.017737898975610733
142,0,0.01593812182545662
143,0,0.016193145886063576
144,0,0.01570802368223667
145,0,0.015036949887871742
146,0,0.01608549989759922
147,0,0.017160704359412193
148,0,0.01737193763256073
149,0,0.017124852165579796
150,0,0.016076646745204926
151,0,0.016479434445500374
152,0,0.017893653362989426
153,0,0.01771426759660244
154,0,0.016871072351932526
155,0,0.015967657789587975
156,0,0.016663329675793648
157,0,0.016898183152079582
158,0,0.01561738085001707
159,0,0.016206717118620872
160,0,0.01585891656577587
161,0,0.014553043060004711
162,0,0.01605474017560482
163,0,0.016117751598358154
164,0,0.013250322081148624
165,0,0.016143441200256348
166,0,0.014007666148245335
167,0,0.014106880873441696
168,0,0.017109036445617676
169,0,0.015544052235782146
170,0,0.016842486336827278
171,0,0.017889907583594322
172,0,0.0167036484926939
173,0,0.016867969185113907
174,0,0.01500680297613144
175,0,0.01600583828985691
176,0,0.016285115852952003
177,0,0.01596379652619362
178,0,0.018133439123630524
179,0,0.015095324255526066
180,0,0.016224682331085205
181,0,0.018440401181578636
182,0,0.016922101378440857
183,0,0.017133032903075218
184,0,0.01848616637289524
185,0,0.01711304299533367
186,0,0.017415029928088188
187,0,0.015016020275652409
188,0,0.015294625423848629
189,0,0.01606467366218567
190,0,0.01978186145424843
191,0,0.016615981236100197
192,0,0.016508175060153008
193,0,0.016528572887182236
194,0,0.01625162363052368
195,0,0.017676975578069687
196,0,0.016532249748706818
197,0,0.015865955501794815
198,0,0.019194703549146652
199,0,0.015929225832223892
200,0,0.01639688014984131
201,0,0.017171960324048996
202,0,0.01504871528595686
203,0,0.01278651412576437
204,0,0.01374914962798357
205,0,0.015424312092363834
206,0,0.014479683712124825
207,0,0.016063440591096878
208,0,0.015196430496871471
209,0,0.015994498506188393
210,0,0.013802806846797466
211,0,0.015096019953489304
212,0,0.0164053775370121
213,0,0.016720453277230263
214,0,0.015091538429260254
215,0,0.015611931681632996
216,0,0.015979105606675148
217,0,0.014205295592546463
218,0,0.014103474095463753
219,0,0.01729016751050949
220,0,0.01623951829969883
221,0,0.01448869425803423
222,0,0.015545565634965897
223,0,0.013549000024795532
224,0,0.014619912952184677
225,0,0.015275373123586178
226,0,0.013759555295109749
227,0,0.013893949799239635
228,0,0.015376764349639416
229,0,0.015016581863164902
230,0,0.015114610083401203
231,0,0.014579957351088524
232,0,0.013538455590605736
233,0,0.015350005589425564
234,0,0.01490066759288311
235,0,0.014645795337855816
236,0,0.012494770810008049
237,0,0.014045575633645058
238,0,0.016290761530399323
239,0,0.013827485963702202
240,0,0.014815804548561573
241,0,0.015722166746854782
242,0,0.01422484964132309
243,0,0.012171766720712185
244,0,0.013761594891548157
245,0,0.01257983036339283
246,0,0.013718249276280403
247,0,0.011846470646560192
248,0,0.011600732803344727
249,0,0.013723211362957954
250,0,0.012817129492759705
251,0,0.014753248542547226
252,0,0.013435357250273228
253,0,0.014022860676050186
254,0,0.014020426198840141
255,0,0.012340720742940903
256,0,0.013539946638047695
257,0,0.012222281657159328
258,0,0.012587024830281734
259,0,0.01447532419115305
260,0,0.012541798874735832
261,0,0.011417080648243427
262,0,0.013069978915154934
263,0,0.013557094149291515
264,0,0.014797266572713852
265,0,0.011112377047538757
266,0,0.014228716492652893
267,0,0.011783971451222897
268,0,0.011058890260756016
269,0,0.01190581638365984
270,0,0.01412282045930624
271,0,0.013949639163911343
272,0,0.012099957093596458
273,0,0.011667615734040737
274,0,0.014375424012541771
275,0,0.014471991918981075
276,0,0.011959468014538288
277,0,0.013084267266094685
278,0,0.013022582046687603
279,0,0.013372362591326237
280,0,0.012274028733372688
281,0,0.01112938579171896
